timestamp,price_per_kwh,action,reason,soc_percent,energy_kwh,cashflow,cumulative_profit
2024-01-01T05:40:00,0.038170810000000006,CHARGE,Price 0.0382 <= threshold 0.0500,84.0,0.417,-0.0367,-0.4071
2024-01-01T05:45:00,0.03455,CHARGE,Price 0.0345 <= threshold 0.0500,87.0,0.417,-0.0352,-0.4424
2024-01-01T05:50:00,0.022943190000000002,CHARGE,Price 0.0229 <= threshold 0.0500,90.1,0.417,-0.0304,-0.4728
2024-01-01T05:55:00,0.01095469,CHARGE,Price 0.0110 <= threshold 0.0500,93.2,0.417,-0.0254,-0.4982
2024-01-01T06:00:00,0.01053214,CHARGE,Price 0.0105 <= threshold 0.0500,95.0,0.242,-0.0146,-0.5128
2024-01-01T06:05:00,0.01061057,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:10:00,0.01067067,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:15:00,0.010709970000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:20:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:25:00,-0.0105,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:30:00,-0.0105,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:35:00,-0.01007,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:40:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:45:00,0.01071656,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:50:00,0.01884,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T06:55:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:00:00,0.0591259,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:05:00,0.05766078,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:10:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:15:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:20:00,0.01884,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:25:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:30:00,0.01884,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:35:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:40:00,-0.00202,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:45:00,-0.0105,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:50:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T07:55:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:00:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:05:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:10:00,0.05453694,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:15:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:20:00,0.03438894,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:25:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:30:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:35:00,0.04567008,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:40:00,0.03419978,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:45:00,0.03421122,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:50:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T08:55:00,0.033551340000000006,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:00:00,0.03356051,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:05:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:10:00,0.13251503,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:15:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:20:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:25:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:30:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:35:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:40:00,0.0511408,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:45:00,0.03473082,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:50:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T09:55:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:00:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:05:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:10:00,0.051480200000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:15:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:20:00,0.03454994,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:25:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:30:00,0.03428373,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:35:00,0.057891910000000005,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:40:00,0.05443656,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:45:00,0.05161735,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:50:00,0.049789889999999996,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T10:55:00,0.033501710000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:00:00,0.050956589999999996,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:05:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:10:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:15:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:20:00,0.05198612,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:25:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:30:00,0.05234207,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:35:00,0.032857500000000005,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:40:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:45:00,0.05049456,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:50:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T11:55:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:00:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:05:00,0.048049999999999995,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:10:00,0.03167122,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:15:00,0.03227222,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:20:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:25:00,0.0,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:30:00,0.01884,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:35:00,0.023620000000000002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:40:00,0.00874869,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:45:00,0.01884,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:50:00,0.008849880000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T12:55:00,0.023620000000000002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:00:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:05:00,0.023620000000000002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:10:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:15:00,0.03176272,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:20:00,0.03218524,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:25:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:30:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:35:00,0.02348,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:40:00,0.03149003,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:45:00,0.032448239999999996,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:50:00,0.00922984,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T13:55:00,0.01757459,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:00:00,0.0338056,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:05:00,0.05310575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:10:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:15:00,0.03474063,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:20:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:25:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:30:00,0.04491217,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:35:00,0.03699,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:40:00,0.03503014,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:45:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:50:00,0.03505678,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T14:55:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:00:00,0.03604706,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:05:00,0.01884,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:10:00,0.01884,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:15:00,0.02961,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:20:00,0.059244660000000005,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:25:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:30:00,0.05475005,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:35:00,0.0384565,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:40:00,0.02113278,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:45:00,0.036062130000000005,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:50:00,0.02961,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T15:55:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:00:00,0.03629131,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:05:00,0.03587847,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:10:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:15:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:20:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:25:00,0.02087423,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:30:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:35:00,0.03602657,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:40:00,0.03579524,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:45:00,0.035512749999999996,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:50:00,0.03657743,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T16:55:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:00:00,0.05953,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:05:00,0.054549999999999994,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:10:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:15:00,0.05923482,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:20:00,0.05475,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:25:00,0.06213582,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:30:00,0.06731896999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:35:00,0.05751264,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:40:00,0.042606740000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:45:00,0.05941677,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:50:00,0.05953,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T17:55:00,0.06187338,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:00:00,0.062340089999999994,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:05:00,0.05475,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:10:00,0.040733649999999996,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:15:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:20:00,0.05953,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:25:00,0.060528359999999996,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:30:00,0.06272999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:35:00,0.06273006,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:40:00,0.08555,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:45:00,0.08555,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:50:00,0.08575002000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T18:55:00,0.08555,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:00:00,0.08555,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:05:00,0.08555,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:10:00,0.07343297,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:15:00,0.0705013,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:20:00,0.07090265,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:25:00,0.06425498,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:30:00,0.06822221,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:35:00,0.0686525,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:40:00,0.06272992,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:45:00,0.06273004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:50:00,0.06273016,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T19:55:00,0.06396,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:00:00,0.06076358,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:05:00,0.07661807,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:10:00,0.07903255000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:15:00,0.06868831,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:20:00,0.06751466,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:25:00,0.06273008000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:30:00,0.06273008000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:35:00,0.06399526999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:40:00,0.06555412,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
2024-01-01T20:45:00,0.0644171,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,-0.5128
